"","combine_year","POS","HEIGHT","WEIGHT","BMI","BODY.FAT","STANDING.REACH","WINGSPAN","HAND.LENGTH","HAND.WIDTH","STANDING.VERTICAL","MAX.VERTICAL","LANE.AGILITY","SHUTTLE.RUN","THREE.QUARTER.SPRINT","BENCH.PRESS","WINGSPAN.HEIGHT.RATIO","STANDING.TOUCH","MAX.TOUCH","Name"
"685",2011,"PF",79.5,223,24.8,5.9,107.5,84.5,9.5,10.5,32,36.5,11.31,NA,3.29,3,1.063,139.5,144,"Malcolm Thomas"
"686",2011,"PF",80.5,239,25.93,15.5,107.5,85,9.25,9.8,27.5,30.5,11.72,NA,3.41,15,1.056,135,138,"Trey Thompkins"
"687",2011,"SG",77.75,205.6,23.91,8,103.5,81,8.75,9.3,26.5,31.5,10.99,NA,3.24,5,1.042,130,135,"Klay Thompson"
"688",2011,"PF",79.5,227.4,25.29,6.2,108.5,85.25,8.75,9.3,30,35,10.92,NA,3.26,9,1.072,138.5,143.5,"Tristan Thompson"
"689",2011,"PF/C",81,262.4,28.12,13.4,110.5,89,9.25,9,28,33.5,11.26,NA,3.29,10,1.099,138.5,144,"Jeremy Tyler"
"690",2011,"PF/C",82.25,259.8,27,6.1,112.5,88.5,9.25,10.3,23.5,25,12.02,NA,3.27,8,1.076,136,137.5,"Nikola Vucevic"
"691",2011,"PG",71.5,184,25.3,5.9,91.5,75.5,8,9,32,39.5,10.87,NA,3.16,7,1.056,123.5,131,"Kemba Walker"
"692",2011,"SF/PF",79.25,248.4,27.8,10.8,108,85.5,9,9.8,29,34.5,11.03,NA,3.23,19,1.079,137,142.5,"Derrick Williams"
"693",2011,"PF",79.75,247.2,27.32,12.1,106.5,84.25,9.25,10,25,30.5,12.74,NA,3.45,10,1.056,131.5,137,"Jordan Williams"
"694",2010,"C",83.5,237.4,23.94,5,113,89,9.25,9.3,22.5,26,13.2,NA,3.68,10,1.066,135.5,139,"Solomon Alabi"
"695",2010,"C",81,236,25.29,8.5,111.5,88.75,9,9.3,23,28,11.48,NA,3.35,10,1.096,134.5,139.5,"Cole Aldrich"
"696",2010,"SF",79.25,216,24.18,8.2,108.5,87.25,9.5,9.5,27,33.5,11.29,NA,3.3,13,1.101,135.5,142,"Al-Farouq Aminu"
"697",2010,"SF",76.75,207.6,24.78,7.9,104,80.5,8.5,7.3,30,35.5,11.86,NA,3.19,14,1.049,134,139.5,"James Anderson"
"698",2010,"SF/PF",79.5,217.8,24.23,5.6,104.5,83.25,8.5,10,29.5,37.5,10.98,NA,3.4,15,1.047,134,142,"Luke Babbitt"
"699",2010,"PG",72.25,191.6,25.8,5.6,98,79.5,8.5,9.8,NA,NA,NA,NA,NA,9,1.1,NA,NA,"Eric Bledsoe"
"700",2010,"PF",78.25,235.8,27.07,7.3,106,81.75,9,9.5,31,36,11.15,NA,3.1,22,1.045,137,142,"Trevor Booker"
"701",2010,"SF/PF",80.5,229,24.84,7.9,109,84,9.5,11.3,26,35,11.65,NA,3.39,6,1.043,135,144,"Craig Brackins"
"702",2010,"PG/SG",74,180.4,23.16,4,98.5,79.25,8.25,9.5,31.5,37.5,11.47,NA,3.14,2,1.071,130,136,"Avery Bradley"
"703",2010,"PF",80.25,280,30.56,12.8,107.5,84.25,9,10.3,25,30.5,12.78,NA,3.61,22,1.05,132.5,138,"Derrick Caracter"
"704",2010,"PG",70.25,217.2,30.94,9.2,94,74.5,8.5,9.5,27.5,33,12.31,NA,3.24,NA,1.06,121.5,127,"Sherron Collins"
"705",2010,"C",81.5,291.8,30.88,16.4,113,89.75,9.25,10,23.5,27.5,11.4,NA,3.55,NA,1.101,136.5,140.5,"DeMarcus Cousins"
"706",2010,"SG",75,198.4,24.8,4.9,101,79,8,9,31.5,34.5,11.03,NA,3.37,7,1.053,132.5,135.5,"Jordan Crawford"
"707",2010,"PF",81,226.6,24.28,10,108,84,9.25,10,31,36,11.7,NA,3.21,NA,1.037,139,144,"Ed Davis"
"708",2010,"SF",79,207.8,23.41,7.9,107.5,84.25,8.25,9,23.5,32,11.69,NA,3.44,6,1.066,131,139.5,"Devin Ebanks"
"709",2010,"PF",80.75,245.2,26.44,6.5,110,88,8.75,9.3,31.5,35.5,11.74,NA,3.25,14,1.09,141.5,145.5,"Derrick Favors"
"710",2010,"PF/C",80.5,301.8,32.74,15.1,109.5,88.5,9.25,10.5,23.5,28.5,13.44,NA,3.7,14,1.099,133,138,"Keith Gallon"
"711",2010,"SF",80.25,231.6,25.28,7,107.5,85.75,8.75,9,24.5,30.5,11.65,NA,3.23,2,1.069,132,138,"Charles Garcia"
"712",2010,"SF",79.75,214.4,23.7,5,107,83.25,8.5,9,NA,NA,NA,NA,NA,4,1.044,NA,NA,"Paul George"
"713",2010,"PF",78,240.2,27.75,11.1,106,81.5,8.75,9.8,24,28.5,11.83,NA,3.41,23,1.045,130,134.5,"Luke Harangody"
"714",2010,"SG",76,185.1,22.53,3.8,102,79.25,8.5,9,NA,NA,NA,NA,NA,11,1.043,NA,NA,"Manny Harris"
"715",2010,"SF",78.75,211,23.92,6.9,103,79.75,8.5,9.3,30.5,34.5,11.73,NA,3.22,10,1.013,133.5,137.5,"Gordon Hayward"
"716",2010,"SG/SF",76.5,225.8,27.12,7.5,102,84.75,9.25,9.5,31,36,10.87,NA,3.31,15,1.108,133,138,"Lazar Hayward"
"717",2010,"SG",77.25,210.2,24.76,4.7,105,83.25,8.75,10,28.5,36.5,11.1,NA,3.18,8,1.078,133.5,141.5,"Xavier Henry"
"718",2010,"SG/SF",77.25,203.6,23.98,6.2,104.5,81.25,8.25,9,29,34,11.68,NA,3.25,NA,1.052,133.5,138.5,"Darington Hobson"
"719",2010,"SF",78.25,226.6,26.02,9.6,107,84.75,9.25,8.5,29,33,10.89,NA,3.2,13,1.083,136,140,"Damion James"
"720",2010,"PG/SG",74,195.2,25.06,5.6,99.5,80,8.25,9.3,31.5,38.5,11.25,NA,3.19,18,1.081,131,138,"Armon Johnson"
"721",2010,"SF",78.25,206.4,23.7,4.6,106,85,9,9.5,32,37,11.43,NA,3.14,16,1.086,138,143,"Wesley Johnson"
"722",2010,"SG",75.25,216,26.82,5.9,101,81.25,9,10.3,26,32.5,10.88,NA,3.31,19,1.08,127,133.5,"Dominique Jones"
"723",2010,"C",83.5,244.2,24.62,6.9,113,89.25,9,10.3,NA,NA,NA,NA,NA,NA,1.069,NA,NA,"Jerome Jordan"
"724",2010,"SG",76.75,210,25.06,11.6,100.5,81,8.75,10.8,28,32,11.59,NA,3.36,8,1.055,128.5,132.5,"Sylven Landesberg"
"725",2010,"PF",79.5,233.4,25.96,6.3,107.5,84,8.5,10,27,31.5,11.61,NA,3.24,20,1.057,134.5,139,"Gani Lawal"
"726",2010,"PF/C",81.75,246.6,25.94,11.2,108.5,86.25,8.75,9.5,25,29,12.1,NA,3.35,15,1.055,133.5,137.5,"Greg Monroe"
"727",2010,"C",80.75,269.2,29.02,13.8,110.5,88.25,8.5,9.8,24,30.5,12.32,NA,3.39,13,1.093,134.5,141,"Daniel Orton"
"728",2010,"C",82.25,268.2,27.87,6,109.5,85,9,10.5,25.5,26.5,12.07,NA,3.33,16,1.033,135,136,"Artsiom Parakhouski"
"729",2010,"PF",80,239.6,26.32,5.3,107,85.25,9.25,10.3,28.5,33.5,11.14,NA,3.25,17,1.066,135.5,140.5,"Patrick Patterson"
"730",2010,"PF/C",81.5,302.6,32.03,20.8,111,90,10.25,10.5,NA,NA,NA,NA,NA,NA,1.104,NA,NA,"Dexter Pittman"
"731",2010,"SG",76.25,191.6,23.17,6.2,100,79,8,9.8,23.5,30.5,11.27,NA,3.49,8,1.036,123.5,130.5,"Andy Rautins"
"732",2010,"PF",82.5,230.2,23.78,8,110,85.5,9,9.8,25,28.5,11.33,NA,3.37,4,1.036,135,138.5,"Ryan Richards"
"733",2010,"SF",78.5,213.2,24.32,8.3,107.5,84,9,9,NA,37.5,11.65,NA,3.23,6,1.07,NA,145,"Stanley Robinson"
"734",2010,"PF/C",81.25,222.4,23.68,4.6,112,89.75,9.75,11,25.5,28,12.49,NA,3.27,7,1.105,137.5,140,"Larry Sanders"
"735",2010,"PG/SG",76.75,180,21.48,5.4,99,75.25,7.75,9.5,NA,NA,NA,NA,NA,NA,0.98,NA,NA,"Jon Scheyer"
"736",2010,"SG",76.5,227,27.27,9.3,103,82.5,9,10.3,27,33,11.39,NA,3.38,10,1.078,130,136,"Lance Stephenson"
"737",2010,"PG",76,208.8,25.41,7,103,79.5,8.75,9.5,23,32,11.43,NA,3.17,8,1.046,126,135,"Mikhail Torrance"
"738",2010,"SG",77.75,213.8,24.86,8.6,103.5,80,8.75,9.5,27.5,34.5,11.06,NA,3.27,9,1.029,131,138,"Evan Turner"
"739",2010,"PF",80.75,237.4,25.59,8,106.5,88.5,9.5,8.8,31,33.5,11.15,NA,3.29,10,1.096,137.5,140,"Ekpe Udoh"
"740",2010,"PF/C",80.25,210.2,22.95,9.5,109.5,87.5,9.25,9.5,29.5,32.5,11.61,NA,3.37,3,1.09,139,142,"Jarvis Varnado"
"741",2010,"PG/SG",77,210.8,24.99,8.6,101,79,7.75,9.3,NA,NA,NA,NA,NA,NA,1.026,NA,NA,"Greivis Vasquez"
"742",2010,"PG",74.75,195.6,24.61,5.6,101.5,81.25,8.25,9.5,30,39,10.84,NA,3.14,NA,1.087,131.5,140.5,"John Wall"
"743",2010,"PG/SG",74.5,208.4,26.4,7.6,99.5,78,8.5,9.5,23,31.5,11.21,NA,3.5,10,1.047,122.5,131,"Willie Warren"
"744",2010,"PG/SG",75.75,202.6,24.82,3.7,101,81,9,10.5,31,40,11.38,NA,3.15,10,1.069,132,141,"Terrico White"
"745",2010,"PF/C",82.5,226.6,23.4,5.5,113,91,8.25,10.3,27,31.5,11.83,NA,3.54,12,1.103,140,144.5,"Hassan Whiteside"
"746",2009,"PF",77.25,236.2,27.83,7.9,107.5,86,NA,NA,27.5,31.5,11.34,NA,3.32,16,1.113,135,139,"Jeff Adrien"
"747",2009,"PF",80.75,239.6,25.83,5.5,107,85,NA,NA,31,35,11.98,NA,3.14,15,1.053,138,142,"Jeff Ayres"
"748",2009,"PG",73.25,182.4,23.9,7.9,100,81.75,NA,NA,29.5,39,10.49,NA,3.15,3,1.116,129.5,139,"Rodrigue Beaubois"
"749",2009,"PF",77.25,276.6,32.58,12,106.5,86,NA,NA,26,33,11.5,NA,3.45,18,1.113,132.5,139.5,"DeJuan Blair"
"750",2009,"SF/PF",79.5,224.6,24.98,8.6,107.5,86.5,NA,NA,30.5,35.5,11.26,NA,3.13,20,1.088,138,143,"Derrick Brown"
"751",2009,"SG/SF",78.25,206.4,23.7,10,101,79,NA,NA,29.5,38.5,11.08,NA,3.24,10,1.01,130.5,139.5,"Chase Budinger"
"752",2009,"SF/PF",78.25,207.2,23.79,6.3,105,82,NA,NA,NA,NA,NA,NA,NA,NA,1.048,NA,NA,"DeMarre Carroll"
"753",2009,"SF",79.75,211.2,23.34,8.6,106.5,81.25,NA,NA,25.5,32.5,11.15,NA,3.28,2,1.019,132,139,"Omri Casspi"
"754",2009,"SG",76.25,210.8,25.49,7.1,102.5,81,NA,NA,27,33.5,10.83,NA,3.21,3,1.062,129.5,136,"Dionte Christmas"
"755",2009,"SF/PF",80.5,228.4,24.78,5.2,109.5,86.5,NA,NA,28.5,33,11.17,NA,3.35,5,1.075,138,142.5,"Earl Clark"
"756",2009,"PG",72.25,166.2,22.38,5.7,96.5,75,NA,NA,30.5,33.5,10.45,NA,3.1,9,1.038,127,130,"Darren Collison"
"757",2009,"PF",79,227.4,25.61,4.8,106.5,83,NA,NA,28,35,11.18,NA,3.26,18,1.051,134.5,141.5,"Dante Cunningham"
"758",2009,"PG/SG",74,181,23.24,5.7,97,75.5,NA,NA,29.5,35.5,11.07,NA,3.28,10,1.02,126.5,132.5,"Stephen Curry"
"759",2009,"SF/PF",81.75,191.8,20.18,5.5,110,86.75,NA,NA,25,28,12.11,NA,3.55,0,1.061,135,138,"Austin Daye"
"760",2009,"SG/SF",77.5,211.2,24.72,4.9,102.5,81,NA,NA,29,38.5,11.88,NA,3.31,5,1.045,131.5,141,"DeMar DeRozan"
"761",2009,"PG",73,183.4,24.19,5.2,97.5,78,NA,NA,28,32.5,10.63,NA,3.03,15,1.068,125.5,130,"Toney Douglas"
"762",2009,"SG",76.25,202.4,24.47,5.5,100,78.5,NA,NA,31.5,38,11.14,NA,3.2,13,1.03,131.5,138,"Wayne Ellington"
"763",2009,"PG/SG",76,220.6,26.85,7.1,104,83.25,NA,NA,28.5,34,11.81,NA,3.17,7,1.095,132.5,138,"Tyreke Evans"
"764",2009,"PG",71.25,195.6,27.09,6.3,95.5,76,NA,NA,33,40,10.86,NA,3.23,10,1.067,128.5,135.5,"Jonny Flynn"
"765",2009,"PF",80.5,214.4,23.26,6.6,109,88,NA,NA,25.5,30,11.56,NA,3.41,12,1.093,134.5,139,"Taj Gibson"
"766",2009,"SG/SF",77.25,208,24.5,5.6,103,82,NA,NA,29,33,11.3,NA,3.3,15,1.061,132,136,"Danny Green"
"767",2009,"PF",80.5,248.4,26.95,8.2,105,83.25,NA,NA,32,35.5,10.95,NA,3.28,22,1.034,137,140.5,"Blake Griffin"
"768",2009,"PF",80.25,234.2,25.57,8.5,106,83.5,NA,NA,27.5,34,11.12,NA,3.27,18,1.04,133.5,140,"Tyler Hansbrough"
"769",2009,"SG",76,222,27.02,10.1,103.5,82.75,NA,NA,31.5,37,11.1,NA,3.13,17,1.089,135,140.5,"James Harden"
"770",2009,"SG/SF",76,214.6,26.12,4.4,102.5,82.25,NA,NA,31.5,35,11.17,NA,3.14,8,1.082,134,137.5,"Gerald Henderson"
"771",2009,"PF/C",82,246.2,25.74,10.8,108,85.25,NA,NA,28.5,34,11.67,NA,3.38,15,1.04,136.5,142,"Josh Heytvelt"
"772",2009,"PF/C",81.25,232.4,24.75,6,108,85.5,NA,NA,31,35,12.23,NA,3.3,11,1.052,139,143,"Jordan Hill"
"773",2009,"PG/SG",75.25,199,24.71,6.3,100.5,79,NA,NA,28.5,34,10.64,NA,3.21,6,1.05,129,134.5,"Jrue Holiday"
"774",2009,"SF",79.75,209.2,23.12,10.1,105,82.25,NA,NA,26,31,10.66,NA,3.3,3,1.031,131,136,"Joe Ingles"
"775",2009,"SF/PF",79,257.2,28.97,12,105.5,84.75,NA,NA,30.5,35,11.21,NA,3.23,18,1.073,136,140.5,"James Johnson"
"776",2009,"PG",71.25,196.6,27.23,6.6,94.5,72.75,NA,NA,29,36.5,10.98,NA,3.12,14,1.021,123.5,131,"Ty Lawson"
"777",2009,"PG",74.25,163.6,20.86,5.4,97,74.5,NA,NA,28.5,31.5,10.78,NA,3.19,8,1.003,125.5,128.5,"Eric Maynor"
"778",2009,"PG/SG",71.75,185.2,25.29,6.2,96,74.5,NA,NA,30,36.5,10.44,NA,3.21,13,1.038,126,132.5,"Jack McClinton"
"779",2009,"SG",73.5,190.4,24.78,5.4,99.5,79.25,NA,NA,31.5,36.5,10.61,NA,3.25,10,1.078,131,136,"Jerel McNeal"
"780",2009,"SG",75,211.4,26.42,8,98,76.5,NA,NA,28.5,37,10.96,NA,3.1,14,1.02,126.5,135,"Jodie Meeks"
"781",2009,"PG",71.25,175.4,24.29,6.9,95,74,NA,NA,27.5,33,10.87,NA,3.1,8,1.039,122.5,128,"Patty Mills"
"782",2009,"C",83.75,258.2,25.88,8.5,111,85.5,NA,NA,28.5,32.5,11.1,NA,3.45,10,1.021,139.5,143.5,"Byron Mullens"
"783",2009,"PG",72.5,192.8,25.79,12.4,97,75.75,NA,NA,26,31,10.99,NA,3.22,11,1.045,123,128,"A.J. Price"
"784",2009,"SF",77.25,212,24.97,7,104.5,81.75,NA,NA,29,33.5,10.69,NA,3.24,10,1.058,133.5,138,"Tyler Smith"
"785",2009,"SF",79.25,243,27.2,6.6,106.5,84.75,NA,NA,29.5,34.5,10.94,NA,3.17,15,1.069,136,141,"DaJuan Summers"
"786",2009,"SG",75.5,207.4,25.58,5.8,101,80.75,NA,NA,34,37.5,11.54,NA,3.32,16,1.07,135,138.5,"Jermaine Taylor"
"787",2009,"PG",72.25,175.2,23.59,4.5,98.5,79.5,NA,NA,30.5,36.5,11.05,NA,3.18,13,1.1,129,135,"Jeff Teague"
"788",2009,"C",85.25,267.2,25.85,6.7,113,90.25,NA,NA,NA,NA,NA,NA,NA,NA,1.059,NA,NA,"Hasheem Thabeet"
"789",2009,"SG",74.75,194.4,24.46,4.8,99,77,NA,NA,31,33,10.73,NA,3.28,14,1.03,130,132,"Marcus T. Thornton"
"790",2009,"SG/SF",77,213.2,25.28,5.1,103.5,81,NA,NA,30.5,37,11.15,NA,3.18,9,1.052,134,140.5,"Terrence Williams"
"791",2009,"SG/SF",77.25,222.8,26.25,4.9,105.5,82.75,NA,NA,27.5,33,11.47,NA,3.45,NA,1.071,133,138.5,"Sam Young"
"792",2008,"SF/PF",79.25,220,24.63,5.8,106,83.5,NA,NA,32.5,38.5,11.33,NA,2.99,24,1.054,138.5,144.5,"Joe Alexander"
"793",2008,"PF",79.5,216,24.03,7.3,107,82.75,NA,NA,28.5,30,12.18,NA,3.14,12,1.041,135.5,137,"Darrell Arthur"
"794",2008,"PG",70,171.5,24.61,8.1,94.5,75.5,NA,NA,28.5,35,11.27,NA,3.07,2,1.079,123,129.5,"D.J. Augustin"
"795",2008,"PG/SG",73.75,204,26.37,4.7,97,75.5,NA,NA,31,38,11.26,NA,3.07,10,1.024,128,135,"Jerryd Bayless"
"796",2008,"SF/PF",79,239,26.92,7.7,107,84.25,NA,NA,30,35,11.06,NA,3.24,19,1.066,137,142,"Michael Beasley"
"797",2008,"PG/SG",73.25,184,24.11,5.7,98,77,NA,NA,24.5,29.5,10.68,NA,3.24,9,1.051,122.5,127.5,"Ramel Bradley"
"798",2008,"PG",70,166,23.82,8.1,94,73.75,NA,NA,30,34,11.59,NA,3.25,8,1.054,124,128,"Tyrone Brazelton"
"799",2008,"PF",79.25,252,28.21,9.2,106,82,NA,NA,29,31,12.47,NA,3.25,22,1.035,135,137,"Takais Brown"
"800",2008,"SF/PF",79.5,190,21.13,4,104.5,79.25,NA,NA,26,27,11.65,NA,3.28,2,0.997,130.5,131.5,"Keith Brumbaugh"
"801",2008,"PG",73.5,201,26.16,5.6,97.5,78.25,NA,NA,29.5,34.5,11.19,NA,3.19,21,1.065,127,132,"Stanley Burrell"
"802",2008,"PF/C",81.5,229.6,24.3,10.8,108,83.25,NA,NA,24,26.5,11.87,NA,3.52,9,1.021,132,134.5,"Brian Butch"
"803",2008,"PG",72.25,182,24.51,6,97,76.75,NA,NA,NA,NA,NA,NA,NA,15,1.062,NA,NA,"Jamar Butler"
"804",2008,"SF/PF",80.75,204,21.99,7.3,106,81.75,NA,NA,NA,NA,NA,NA,NA,7,1.012,NA,NA,"Pat Calathes"
"805",2008,"SG",75,213,26.62,7.6,99.5,77.75,NA,NA,31,36,11.67,NA,3.22,13,1.037,130.5,135.5,"Joe Crawford"
"806",2008,"PF/C",80.25,256,27.95,16.1,109,84.5,NA,NA,26,28.5,12.72,NA,3.56,11,1.053,135,137.5,"Chris Daniels"
"807",2008,"PF/C",78.25,265,30.43,9,107,85.75,NA,NA,27.5,33,11.84,NA,3.2,19,1.096,134.5,140,"Joey Dorsey"
"808",2008,"SF/PF",78.75,208,23.58,5.3,105,83.5,NA,NA,27.5,33.5,11.59,NA,3.26,10,1.06,132.5,138.5,"Marcus Dove"
"809",2008,"PF",80,230,25.26,5.4,104.5,83.5,NA,NA,28,32,12.47,NA,3.26,26,1.044,132.5,136.5,"Josh Duncan"
"810",2008,"PF",79.25,210,23.51,4.5,106,87.25,NA,NA,33.5,37.5,11.86,NA,3.17,11,1.101,139.5,143.5,"Frank Elegar"
"811",2008,"SF/PF",78,224,25.88,9.4,97.5,84.25,NA,NA,35,42,11.77,NA,3.43,2,1.08,132.5,139.5,"Patrick Ewing Jr."
"812",2008,"SG",76.5,220.5,26.49,6.5,104.5,83.25,NA,NA,27.5,33.5,11.45,NA,3.25,13,1.088,132,138,"Gary Forbes"
"813",2008,"SG",76,194.5,23.67,6.3,103.5,83.5,NA,NA,30,33,12.3,NA,3.24,10,1.099,133.5,136.5,"Shan Foster"
"814",2008,"SG",76,208,25.32,5.4,103,83.25,NA,NA,NA,NA,NA,NA,NA,10,1.095,NA,NA,"J.R. Giddens"
"815",2008,"PF",79,220,24.78,4.8,107.5,88,NA,NA,30.5,35,11.37,NA,3.14,5,1.114,138,142.5,"James Gist"
"816",2008,"C",83.25,258,26.17,6.9,111.5,86.5,NA,NA,21.5,27,12.4,NA,3.33,15,1.039,133,138.5,"Vladimir Golubovic"
"817",2008,"SG",74,222,28.5,8.2,99,81,NA,NA,32,40,10.81,NA,3.01,15,1.095,131,139,"Eric Gordon"
"818",2008,"C",78.75,290,32.87,17.4,106,82.25,NA,NA,24.5,27.5,12.16,NA,3.32,18,1.044,130.5,133.5,"Kentrell Gransberry"
"819",2008,"SF/PF",80.25,221,24.12,7.6,108,82,NA,NA,27.5,31.5,11.21,NA,3.2,2,1.022,135.5,139.5,"Donte Greene"
"820",2008,"SG",76.25,204,24.67,6.9,103.5,81,NA,NA,30.5,38,11.33,NA,3.08,13,1.062,134,141.5,"Malik Hairston"
"821",2008,"PF/C",81.5,235,24.87,5.8,109.5,87,NA,NA,29.5,32,11.49,NA,3.33,20,1.067,139,141.5,"DeVon Hardin"
"822",2008,"PF",78.75,250,28.34,9.2,108,87,NA,NA,26.5,28,10.62,NA,3.27,13,1.105,134.5,136,"Richard Hendrix"
"823",2008,"PG",73.25,181,23.71,3,97.5,81,NA,NA,34,37.5,12.2,NA,3.07,9,1.106,131.5,135,"George Hill"
"824",2008,"SF/PF",75.75,234,28.67,3.6,104.5,85.25,NA,NA,28.5,33,12.17,NA,3.4,16,1.125,133,137.5,"Kyle Hines"
"825",2008,"PF/C",81.5,226,23.92,8.8,109,82.75,NA,NA,20.5,26,12.26,NA,3.54,2,1.015,129.5,135,"Jiri Hubalek"
"826",2008,"PG",71.75,196,26.77,3.4,98.5,80.75,NA,NA,30.5,36,11.15,NA,3.16,12,1.125,129,134.5,"Lester Hudson"
"827",2008,"SF/PF",78.5,220,25.1,6.4,109.5,87,NA,NA,28,34.5,11.51,NA,3.18,7,1.108,137.5,144,"Othello Hunter"
"828",2008,"PF",79,240.5,27.09,12.5,106.5,83.25,NA,NA,27,31,11.75,NA,3.26,11,1.054,133.5,137.5,"Darnell Jackson"
"829",2008,"PF",79.75,217,23.99,9.2,111,89,NA,NA,NA,NA,NA,NA,NA,6,1.116,NA,NA,"Shawn James"
"830",2008,"SF",77.25,213,25.09,12,105,81.5,NA,NA,27,32,12.02,NA,3.36,2,1.055,132,137,"Davon Jefferson"
"831",2008,"PF",79,240,27.03,12.2,107,84.25,NA,NA,25.5,31,11.61,NA,3.33,16,1.066,132.5,138,"Joseph Jones"
"832",2008,"C",81.75,250,26.3,7.5,113.5,90,NA,NA,26,30.5,12.3,NA,3.27,8,1.101,139.5,144,"DeAndre Jordan"
"833",2008,"PF/C",81,247,26.47,9.6,110,88,NA,NA,29,32,12.06,NA,3.2,13,1.086,139,142,"Sasha Kaun"
"834",2008,"SG",75,221,27.62,9,103.5,80.5,NA,NA,26,30,11.79,NA,3.39,9,1.073,129.5,133.5,"Marcelus Kemp"
"835",2008,"SF",79.25,222,24.85,8.9,102.5,80,NA,NA,29.5,34.5,11.57,NA,3.36,14,1.009,132,137,"Maarty Leunen"
"836",2008,"C",81,212.5,22.77,10.6,109.5,85.25,NA,NA,NA,NA,NA,NA,NA,14,1.052,NA,NA,"Longar Longar"
"837",2008,"C",83.25,258,26.17,6.3,113,89.5,NA,NA,27.5,30.5,12.77,NA,3.57,7,1.075,140.5,143.5,"Brook Lopez"
"838",2008,"PF",79.75,255,28.19,12.9,106,83.25,NA,NA,29.5,35,11.17,NA,3.22,18,1.044,135.5,141,"Kevin Love"
"839",2008,"C",81.75,273,28.72,10.1,109.5,85,NA,NA,23,28,11.76,NA,3.35,15,1.04,132.5,137.5,"Aleks Maric"
"840",2008,"PG/SG",75.25,200,24.83,6.3,99.5,78,NA,NA,30.5,41,11.04,NA,3.14,7,1.037,130,140.5,"O.J. Mayo"
"841",2008,"PF",78.75,227,25.73,8.8,105,85.75,NA,NA,29.5,35,11.23,NA,3.19,13,1.089,134.5,140,"James Mays"
"842",2008,"SF",77.75,221,25.7,7,103.5,86.5,NA,NA,32,38.5,11.71,NA,3.17,11,1.113,135.5,142,"Luc Mbah a Moute"
"843",2008,"PF/C",83,241,24.59,5.3,114.5,90,NA,NA,27,32.5,12.75,NA,3.25,7,1.084,141.5,147,"JaVale McGee"
"844",2008,"PG",71.75,175.5,23.97,6.2,95,74.5,NA,NA,25.5,32,11.19,NA,3.2,10,1.038,120.5,127,"Drew Neitzel"
"845",2008,"PG/SG",73,198,26.12,4.5,98.5,82,NA,NA,34.5,38.5,10.54,NA,3.13,19,1.123,133,137,"DeMarcus Nelson"
"846",2008,"PF/C",82.25,239.5,24.89,9,109.5,85,NA,NA,24,28,12.45,NA,3.45,17,1.033,133.5,137.5,"David Padgett"
"847",2008,"PG",72.5,208,27.82,7.6,96,77,NA,NA,32,37,10.65,NA,3.07,7,1.062,128,133,"Jeremy Pargo"
"848",2008,"PF",81.25,240,25.56,11,105.5,82.5,NA,NA,30.5,35.5,11.32,NA,3.17,14,1.015,136,141,"Trent Plaisted"
"849",2008,"SF/PF",78.75,225.5,25.56,6.5,103.5,82.5,NA,NA,32,36,11.79,NA,3.14,16,1.048,135.5,139.5,"Quan Prowell"
"850",2008,"PF/C",80.25,242.2,26.44,13.8,107.5,85,NA,NA,27,32.5,11.3,NA,3.4,10,1.059,134.5,140,"Shaun Pruitt"
"851",2008,"SF/PF",81,197,21.11,4.7,109,87,NA,NA,29,35,11.86,NA,3.26,7,1.074,138,144,"Anthony Randolph"
"852",2008,"PF",79.25,244,27.31,10.7,107.5,83.25,NA,NA,26.5,33.5,11.51,NA,3.13,14,1.05,134,141,"Charles Rhodes"
"853",2008,"C",82.5,237,24.48,11,NA,92.75,NA,NA,NA,NA,NA,NA,NA,NA,1.124,NA,NA,"John Riek"
"854",2008,"PG",72.25,173,23.3,3.6,95,73.25,NA,NA,31.5,36.5,10.65,NA,3.05,10,1.014,126.5,131.5,"Brian Roberts"
"855",2008,"PG",72.5,196,26.21,7.4,100.5,80,NA,NA,25,31.5,11.3,NA,3.15,8,1.103,125.5,132,"Russell Robinson"
"856",2008,"SG/SF",76.25,203,24.55,9.2,104,81.75,NA,NA,NA,NA,NA,NA,NA,NA,1.072,NA,NA,"Richard Roby"
"857",2008,"PG",73.5,196,25.51,4.6,98.5,80,NA,NA,34.5,40,11.69,NA,3.05,10,1.088,133,138.5,"Derrick Rose"
"858",2008,"PG",71,183.8,25.63,4.2,95,76.5,NA,NA,26,NA,NA,NA,NA,18,1.077,121,NA,"Sean Singletary"
"859",2008,"PG",72.25,183.5,24.71,8.1,97.5,76.25,NA,NA,25,29.5,11.08,NA,3.26,5,1.055,122.5,127,"Ronald Steele"
"860",2008,"SG",74.75,210,26.42,8.3,99.5,81,NA,NA,34.5,41,11.08,NA,3.19,16,1.084,134,140.5,"Bryce Taylor"
"861",2008,"PG/SG",72.75,166.2,22.08,3.8,98,79.25,NA,NA,31,39,10.98,NA,3.08,2,1.089,129,137,"Mike Taylor"
"862",2008,"SG/SF",74.75,217,27.3,6.7,103.5,83,NA,NA,27,33.5,12.52,NA,3.14,5,1.11,130.5,137,"Mark Tyndale"
"863",2008,"SG",75.5,199,24.54,6.2,101,80,NA,NA,26,29.5,11.97,NA,3.4,10,1.06,127,130.5,"Robert Vaden"
